,customer_id,order_status,brand,product_line,product_class,product_size,state,property_valuation,gender,past_3_years_bike_related_purchases,wealth_segment,owns_car,tenure,profit,age_group,profit_group
16698,2565,1,Giant Bicycles,Standard,medium,medium,NSW,11,Female,62,Affluent Customer,Yes,9.0,448.67999999999995,45-60,300-600
16699,2565,1,OHM Cycles,Standard,medium,medium,NSW,11,Female,62,Affluent Customer,Yes,9.0,45.96000000000001,45-60,0-300
16700,2565,1,WeareA2B,Touring,medium,large,NSW,11,Female,62,Affluent Customer,Yes,9.0,1630.25,45-60,1500-1800
16701,2565,1,Solex,Standard,medium,medium,NSW,11,Female,62,Affluent Customer,Yes,9.0,1383.6100000000001,45-60,1200-1500
16702,2565,1,Solex,Touring,medium,large,NSW,11,Female,62,Affluent Customer,Yes,9.0,1408.91,45-60,1200-1500
16703,2565,1,Giant Bicycles,Standard,medium,large,NSW,11,Female,62,Affluent Customer,Yes,9.0,1055.82,45-60,900-1200
16704,1121,1,Giant Bicycles,Standard,medium,small,NSW,11,Female,30,Mass Customer,Yes,3.0,144.26,30-45,0-300
16705,1121,1,Norco Bicycles,Standard,high,small,NSW,11,Female,30,Mass Customer,Yes,3.0,182.81000000000017,30-45,0-300
16706,2798,1,Norco Bicycles,Mountain,low,small,VIC,5,Male,59,High Net Worth,Yes,5.0,75.75,45-60,0-300
16707,2798,1,Solex,Road,medium,medium,VIC,5,Male,59,High Net Worth,Yes,5.0,104.24000000000001,45-60,0-300
16708,2798,1,Trek Bicycles,Standard,medium,small,VIC,5,Male,59,High Net Worth,Yes,5.0,152.54999999999995,45-60,0-300
16709,2798,1,Trek Bicycles,Standard,medium,medium,VIC,5,Male,59,High Net Worth,Yes,5.0,110.80999999999995,45-60,0-300
16710,2798,1,Solex,Standard,medium,medium,VIC,5,Male,59,High Net Worth,Yes,5.0,356.5,45-60,300-600
16711,1392,1,Trek Bicycles,Road,medium,large,VIC,6,Female,28,Mass Customer,No,1.0,1295.43,15-30,1200-1500
16712,1392,1,Trek Bicycles,Standard,medium,large,VIC,6,Female,28,Mass Customer,No,1.0,1702.5499999999997,15-30,1500-1800
16713,1392,1,Trek Bicycles,Standard,high,medium,VIC,6,Female,28,Mass Customer,No,1.0,198.29000000000002,15-30,0-300
16714,2546,1,Norco Bicycles,Standard,medium,medium,VIC,5,Female,45,High Net Worth,No,11.0,90.09999999999997,30-45,0-300
16715,2546,1,Norco Bicycles,Mountain,low,small,VIC,5,Female,45,High Net Worth,No,11.0,75.75,30-45,0-300
16716,2546,1,Trek Bicycles,Mountain,low,medium,VIC,5,Female,45,High Net Worth,No,11.0,114.93,30-45,0-300
16717,2546,1,OHM Cycles,Standard,medium,medium,VIC,5,Female,45,High Net Worth,No,11.0,693.76,30-45,600-900
16718,2023,1,WeareA2B,Standard,low,medium,NSW,7,Male,15,High Net Worth,No,10.0,128.45999999999992,45-60,0-300
16719,2023,1,WeareA2B,Standard,medium,medium,NSW,7,Male,15,High Net Worth,No,10.0,827.1599999999999,45-60,600-900
16720,2023,1,Giant Bicycles,Road,medium,medium,NSW,7,Male,15,High Net Worth,No,10.0,709.34,45-60,600-900
16721,2023,1,Solex,Standard,medium,medium,NSW,7,Male,15,High Net Worth,No,10.0,17.869999999999997,45-60,0-300
16722,2023,1,Solex,Standard,high,medium,NSW,7,Male,15,High Net Worth,No,10.0,299.27,45-60,0-300
16723,2023,1,Solex,Standard,medium,medium,NSW,7,Male,15,High Net Worth,No,10.0,751.02,45-60,600-900
16724,2023,1,Solex,Road,medium,large,NSW,7,Male,15,High Net Worth,No,10.0,957.02,45-60,900-1200
16725,2023,1,Solex,Standard,medium,large,NSW,7,Male,15,High Net Worth,No,10.0,50.66,45-60,0-300
16726,2023,1,Solex,Standard,medium,medium,NSW,7,Male,15,High Net Worth,No,10.0,574.6200000000001,45-60,300-600
16727,2023,1,Norco Bicycles,Standard,medium,medium,NSW,7,Male,15,High Net Worth,No,10.0,817.36,45-60,600-900
16728,1236,1,WeareA2B,Standard,medium,medium,VIC,7,Male,75,High Net Worth,Yes,18.0,1279.3999999999999,30-45,1200-1500
16729,1236,1,Solex,Standard,medium,medium,VIC,7,Male,75,High Net Worth,Yes,18.0,179.44,30-45,0-300
16730,1236,0,Giant Bicycles,Standard,high,medium,VIC,7,Male,75,High Net Worth,Yes,18.0,509.97,30-45,300-600
16731,1236,1,OHM Cycles,Road,medium,medium,VIC,7,Male,75,High Net Worth,Yes,18.0,75.13999999999999,30-45,0-300
16732,1236,1,OHM Cycles,Standard,low,medium,VIC,7,Male,75,High Net Worth,Yes,18.0,1544.6100000000001,30-45,1500-1800
16733,491,1,Giant Bicycles,Road,low,small,VIC,10,Male,45,Affluent Customer,Yes,19.0,64.92999999999995,30-45,0-300
16734,491,1,Solex,Road,medium,medium,VIC,10,Male,45,Affluent Customer,Yes,19.0,104.24000000000001,30-45,0-300
16735,491,1,Norco Bicycles,Road,high,large,VIC,10,Male,45,Affluent Customer,Yes,19.0,309.80999999999995,30-45,300-600
16736,491,1,WeareA2B,Standard,medium,medium,VIC,10,Male,45,Affluent Customer,Yes,19.0,812.44,30-45,600-900
16737,491,1,Norco Bicycles,Road,high,large,VIC,10,Male,45,Affluent Customer,Yes,19.0,309.80999999999995,30-45,300-600
16738,491,1,WeareA2B,Standard,medium,medium,VIC,10,Male,45,Affluent Customer,Yes,19.0,1069.5500000000002,30-45,900-1200
16739,491,1,Giant Bicycles,Road,low,small,VIC,10,Male,45,Affluent Customer,Yes,19.0,64.92999999999995,30-45,0-300
16745,1172,1,Trek Bicycles,Standard,low,medium,NSW,9,Male,48,Mass Customer,Yes,17.0,903.11,30-45,900-1200
16746,1172,1,Trek Bicycles,Standard,medium,medium,NSW,9,Male,48,Mass Customer,Yes,17.0,110.80999999999995,30-45,0-300
16747,1172,1,Solex,Standard,high,medium,NSW,9,Male,48,Mass Customer,Yes,17.0,409.8600000000001,30-45,300-600
16748,1172,1,WeareA2B,Touring,medium,medium,NSW,9,Male,48,Mass Customer,Yes,17.0,1103.43,30-45,900-1200
16749,1172,1,OHM Cycles,Standard,high,medium,NSW,9,Male,48,Mass Customer,Yes,17.0,802.26,30-45,600-900
16750,3217,1,Giant Bicycles,Standard,medium,medium,NSW,11,Female,95,Mass Customer,No,8.0,57.72999999999999,45-60,0-300
16751,3217,1,Norco Bicycles,Road,medium,medium,NSW,11,Female,95,Mass Customer,No,8.0,135.84999999999997,45-60,0-300
16752,3217,1,OHM Cycles,Touring,low,medium,NSW,11,Female,95,Mass Customer,No,8.0,139.2299999999999,45-60,0-300
16753,3217,1,Solex,Touring,medium,large,NSW,11,Female,95,Mass Customer,No,8.0,1408.91,45-60,1200-1500
16754,3217,1,Solex,Standard,medium,medium,NSW,11,Female,95,Mass Customer,No,8.0,179.44,45-60,0-300
16755,3217,1,Solex,Standard,medium,large,NSW,11,Female,95,Mass Customer,No,8.0,50.66,45-60,0-300
16756,3217,1,Giant Bicycles,Standard,medium,medium,NSW,11,Female,95,Mass Customer,No,8.0,57.72999999999999,45-60,0-300
16757,3217,1,Giant Bicycles,Standard,medium,large,NSW,11,Female,95,Mass Customer,No,8.0,1055.82,45-60,900-1200
16758,3217,1,WeareA2B,Standard,medium,medium,NSW,11,Female,95,Mass Customer,No,8.0,1230.3000000000002,45-60,1200-1500
16759,3217,1,Trek Bicycles,Road,low,medium,NSW,11,Female,95,Mass Customer,No,8.0,745.94,45-60,600-900
16760,3217,1,Solex,Standard,medium,medium,NSW,11,Female,95,Mass Customer,No,8.0,502.47,45-60,300-600
16761,3161,1,Giant Bicycles,Road,medium,medium,VIC,9,Female,71,Mass Customer,Yes,4.0,198.22000000000003,30-45,0-300
16762,1603,1,OHM Cycles,Road,medium,small,QLD,9,Male,89,Affluent Customer,Yes,20.0,199.0999999999999,15-30,0-300
16763,1603,1,Trek Bicycles,Road,low,small,QLD,9,Male,89,Affluent Customer,Yes,20.0,189.27999999999997,15-30,0-300
16764,1603,1,WeareA2B,Standard,medium,small,QLD,9,Male,89,Affluent Customer,Yes,20.0,43.97,15-30,0-300
16765,1603,1,Giant Bicycles,Standard,medium,large,QLD,9,Male,89,Affluent Customer,Yes,20.0,1055.82,15-30,900-1200
16774,1953,1,WeareA2B,Standard,medium,medium,VIC,12,Female,23,High Net Worth,No,12.0,1069.5500000000002,30-45,900-1200
16775,1953,1,Trek Bicycles,Standard,high,medium,VIC,12,Female,23,High Net Worth,No,12.0,198.29000000000002,30-45,0-300
16776,1953,1,WeareA2B,Standard,medium,medium,VIC,12,Female,23,High Net Worth,No,12.0,1660.88,30-45,1500-1800
16777,1953,1,Solex,Standard,medium,medium,VIC,12,Female,23,High Net Worth,No,12.0,25.08999999999999,30-45,0-300
16778,1953,1,Norco Bicycles,Standard,medium,small,VIC,12,Female,23,High Net Worth,No,12.0,64.50999999999999,30-45,0-300
16779,1953,1,Solex,Standard,high,medium,VIC,12,Female,23,High Net Worth,No,12.0,409.8600000000001,30-45,300-600
16780,1953,1,Giant Bicycles,Standard,high,medium,VIC,12,Female,23,High Net Worth,No,12.0,471.6,30-45,300-600
16781,2946,1,Norco Bicycles,Standard,medium,small,VIC,10,Male,14,Mass Customer,Yes,7.0,64.50999999999999,15-30,0-300
16782,2946,1,Norco Bicycles,Standard,high,small,VIC,10,Male,14,Mass Customer,Yes,7.0,182.81000000000017,15-30,0-300
16783,2946,1,Solex,Road,medium,large,VIC,10,Male,14,Mass Customer,Yes,7.0,957.02,15-30,900-1200
16784,2946,1,Norco Bicycles,Standard,medium,medium,VIC,10,Male,14,Mass Customer,Yes,7.0,817.36,15-30,600-900
16785,2946,1,Giant Bicycles,Road,medium,medium,VIC,10,Male,14,Mass Customer,Yes,7.0,198.22000000000003,15-30,0-300
16786,2946,1,Solex,Standard,medium,medium,VIC,10,Male,14,Mass Customer,Yes,7.0,502.47,15-30,300-600
16787,2946,1,WeareA2B,Standard,medium,small,VIC,10,Male,14,Mass Customer,Yes,7.0,43.97,15-30,0-300
16788,2946,1,Trek Bicycles,Mountain,low,medium,VIC,10,Male,14,Mass Customer,Yes,7.0,114.93,15-30,0-300
16789,2946,1,WeareA2B,Standard,medium,medium,VIC,10,Male,14,Mass Customer,Yes,7.0,827.1599999999999,15-30,600-900
16790,2946,1,Trek Bicycles,Mountain,low,medium,VIC,10,Male,14,Mass Customer,Yes,7.0,114.93,15-30,0-300
16791,2411,1,Trek Bicycles,Road,medium,large,NSW,12,Male,0,High Net Worth,No,13.0,1295.43,45-60,1200-1500
16792,2411,1,OHM Cycles,Road,medium,small,NSW,12,Male,0,High Net Worth,No,13.0,199.0999999999999,45-60,0-300
16793,2411,1,WeareA2B,Standard,medium,medium,NSW,12,Male,0,High Net Worth,No,13.0,1660.88,45-60,1500-1800
16794,2411,1,Solex,Standard,medium,large,NSW,12,Male,0,High Net Worth,No,13.0,327.9799999999999,45-60,300-600
16795,2429,1,OHM Cycles,Standard,medium,medium,NSW,9,Female,54,Mass Customer,Yes,3.0,771.12,30-45,600-900
16796,2429,1,WeareA2B,Standard,medium,medium,NSW,9,Female,54,Mass Customer,Yes,3.0,1660.88,30-45,1500-1800
16797,2429,1,Giant Bicycles,Standard,high,medium,NSW,9,Female,54,Mass Customer,Yes,3.0,451.6500000000001,30-45,300-600
16798,1349,1,Trek Bicycles,Road,medium,large,VIC,10,Male,83,Affluent Customer,No,1.0,1295.43,15-30,1200-1500
16799,1349,1,OHM Cycles,Road,medium,medium,VIC,10,Male,83,Affluent Customer,No,1.0,75.13999999999999,15-30,0-300
16800,1349,1,Solex,Standard,medium,large,VIC,10,Male,83,Affluent Customer,No,1.0,327.9799999999999,15-30,300-600
16801,1349,1,OHM Cycles,Standard,high,medium,VIC,10,Male,83,Affluent Customer,No,1.0,91.15,15-30,0-300
16802,1349,1,Giant Bicycles,Standard,medium,medium,VIC,10,Male,83,Affluent Customer,No,1.0,57.72999999999999,15-30,0-300
16803,1349,1,Giant Bicycles,Standard,medium,medium,VIC,10,Male,83,Affluent Customer,No,1.0,57.72999999999999,15-30,0-300
16804,2124,1,OHM Cycles,Standard,low,medium,VIC,8,Male,17,High Net Worth,No,18.0,1544.6100000000001,30-45,1500-1800
16805,2124,1,Giant Bicycles,Standard,medium,medium,VIC,8,Male,17,High Net Worth,No,18.0,448.67999999999995,30-45,300-600
16806,2124,1,OHM Cycles,Standard,medium,medium,VIC,8,Male,17,High Net Worth,No,18.0,45.96000000000001,30-45,0-300
16807,2124,1,Solex,Standard,low,medium,VIC,8,Male,17,High Net Worth,No,18.0,1215.34,30-45,1200-1500
16808,2124,1,Trek Bicycles,Road,low,small,VIC,8,Male,17,High Net Worth,No,18.0,189.27999999999997,30-45,0-300
16809,2124,1,OHM Cycles,Standard,medium,medium,VIC,8,Male,17,High Net Worth,No,18.0,456.44999999999993,30-45,300-600
16810,2005,1,Norco Bicycles,Standard,medium,medium,VIC,10,Female,41,High Net Worth,No,17.0,817.36,30-45,600-900
16811,2005,1,Giant Bicycles,Standard,medium,small,VIC,10,Female,41,High Net Worth,No,17.0,144.26,30-45,0-300
16812,2005,1,WeareA2B,Standard,medium,medium,VIC,10,Female,41,High Net Worth,No,17.0,827.1599999999999,30-45,600-900
16813,2005,1,WeareA2B,Standard,medium,medium,VIC,10,Female,41,High Net Worth,No,17.0,1279.3999999999999,30-45,1200-1500
16814,2005,1,WeareA2B,Standard,medium,medium,VIC,10,Female,41,High Net Worth,No,17.0,812.44,30-45,600-900
16815,2005,1,Norco Bicycles,Road,medium,medium,VIC,10,Female,41,High Net Worth,No,17.0,167.20999999999998,30-45,0-300
16816,2557,1,OHM Cycles,Standard,low,medium,VIC,8,Female,37,Mass Customer,No,19.0,1544.6100000000001,30-45,1500-1800
16817,2557,1,Solex,Standard,medium,medium,VIC,8,Female,37,Mass Customer,No,19.0,1383.6100000000001,30-45,1200-1500
16818,2557,1,Solex,Standard,medium,medium,VIC,8,Female,37,Mass Customer,No,19.0,1612.25,30-45,1500-1800
16819,146,1,Trek Bicycles,Standard,medium,small,NSW,11,Male,34,Mass Customer,No,8.0,152.54999999999995,30-45,0-300
16820,146,1,Norco Bicycles,Standard,medium,small,NSW,11,Male,34,Mass Customer,No,8.0,64.50999999999999,30-45,0-300
16821,644,1,Solex,Standard,medium,large,NSW,1,Male,59,Affluent Customer,No,2.0,50.66,15-30,0-300
16822,644,1,Solex,Standard,medium,large,NSW,1,Male,59,Affluent Customer,No,2.0,50.66,15-30,0-300
16823,644,1,Giant Bicycles,Standard,medium,medium,NSW,1,Male,59,Affluent Customer,No,2.0,448.67999999999995,15-30,300-600
16824,1920,1,Norco Bicycles,Standard,medium,medium,NSW,1,Male,29,Mass Customer,No,13.0,90.09999999999997,15-30,0-300
16826,711,1,Solex,Standard,medium,medium,VIC,7,Female,60,Affluent Customer,No,7.0,17.869999999999997,30-45,0-300
16827,711,1,Solex,Road,medium,large,VIC,7,Female,60,Affluent Customer,No,7.0,957.02,30-45,900-1200
16828,711,1,WeareA2B,Standard,medium,medium,VIC,7,Female,60,Affluent Customer,No,7.0,1279.3999999999999,30-45,1200-1500
16829,711,1,Giant Bicycles,Standard,medium,medium,VIC,7,Female,60,Affluent Customer,No,7.0,431.33000000000004,30-45,300-600
16830,3367,1,Solex,Standard,medium,large,VIC,2,Female,75,Mass Customer,Yes,1.0,50.66,15-30,0-300
16831,3367,1,Solex,Standard,medium,medium,VIC,2,Female,75,Mass Customer,Yes,1.0,1383.6100000000001,15-30,1200-1500
16832,3367,1,Trek Bicycles,Standard,medium,large,VIC,2,Female,75,Mass Customer,Yes,1.0,1702.5499999999997,15-30,1500-1800
16833,3367,1,Norco Bicycles,Standard,medium,medium,VIC,2,Female,75,Mass Customer,Yes,1.0,737.5699999999999,15-30,600-900
16834,3367,1,Trek Bicycles,Standard,medium,small,VIC,2,Female,75,Mass Customer,Yes,1.0,195.33999999999992,15-30,0-300
16835,3367,1,Giant Bicycles,Road,medium,medium,VIC,2,Female,75,Mass Customer,Yes,1.0,709.34,15-30,600-900
16836,1383,1,WeareA2B,Standard,medium,medium,VIC,6,Female,81,Affluent Customer,No,8.0,15.080000000000005,45-60,0-300
16837,1383,1,Solex,Standard,medium,medium,VIC,6,Female,81,Affluent Customer,No,8.0,25.08999999999999,45-60,0-300
16838,1383,1,WeareA2B,Touring,medium,large,VIC,6,Female,81,Affluent Customer,No,8.0,1630.25,45-60,1500-1800
16839,1383,1,Trek Bicycles,Standard,medium,large,VIC,6,Female,81,Affluent Customer,No,8.0,1702.5499999999997,45-60,1500-1800
16840,2270,1,Solex,Standard,high,large,VIC,10,Male,50,Affluent Customer,No,9.0,737.1700000000001,45-60,600-900
16841,2270,1,Trek Bicycles,Standard,medium,large,VIC,10,Male,50,Affluent Customer,No,9.0,1702.5499999999997,45-60,1500-1800
16842,2270,1,Giant Bicycles,Standard,medium,large,VIC,10,Male,50,Affluent Customer,No,9.0,1230.27,45-60,1200-1500
16843,2270,1,Solex,Standard,medium,medium,VIC,10,Male,50,Affluent Customer,No,9.0,179.44,45-60,0-300
16844,2270,1,WeareA2B,Touring,medium,large,VIC,10,Male,50,Affluent Customer,No,9.0,1305.25,45-60,1200-1500
16845,1045,1,Solex,Standard,low,medium,NSW,11,Female,88,Mass Customer,Yes,19.0,437.46,30-45,300-600
16846,1045,1,Giant Bicycles,Standard,high,small,NSW,11,Female,88,Mass Customer,Yes,19.0,217.51,30-45,0-300
16847,1045,1,Solex,Standard,medium,medium,NSW,11,Female,88,Mass Customer,Yes,19.0,1383.6100000000001,30-45,1200-1500
16848,822,1,OHM Cycles,Standard,high,medium,VIC,5,Female,67,High Net Worth,No,17.0,802.26,30-45,600-900
16849,1704,1,Norco Bicycles,Standard,medium,small,VIC,3,Male,96,High Net Worth,No,12.0,133.7800000000002,45-60,0-300
16850,1704,1,OHM Cycles,Standard,low,medium,VIC,3,Male,96,High Net Worth,No,12.0,1544.6100000000001,45-60,1500-1800
16851,2847,1,OHM Cycles,Standard,high,medium,NSW,9,Female,50,Mass Customer,No,12.0,583.2700000000001,30-45,300-600
16852,2847,1,Trek Bicycles,Standard,high,medium,NSW,9,Female,50,Mass Customer,No,12.0,143.35999999999999,30-45,0-300
16853,2847,1,Trek Bicycles,Road,medium,large,NSW,9,Female,50,Mass Customer,No,12.0,1295.43,30-45,1200-1500
16854,2847,1,WeareA2B,Standard,medium,medium,NSW,9,Female,50,Mass Customer,No,12.0,834.9399999999999,30-45,600-900
16855,2847,1,Solex,Standard,medium,large,NSW,9,Female,50,Mass Customer,No,12.0,690.49,30-45,600-900
16856,2847,1,Giant Bicycles,Standard,high,medium,NSW,9,Female,50,Mass Customer,No,12.0,509.97,30-45,300-600
16857,2847,1,Giant Bicycles,Standard,high,medium,NSW,9,Female,50,Mass Customer,No,12.0,451.6500000000001,30-45,300-600
16858,2218,1,Giant Bicycles,Standard,medium,large,VIC,1,Female,94,Affluent Customer,No,4.0,1230.27,15-30,1200-1500
16859,2218,1,WeareA2B,Touring,medium,medium,VIC,1,Female,94,Affluent Customer,No,4.0,1103.43,15-30,900-1200
16860,2218,1,Solex,Standard,high,medium,VIC,1,Female,94,Affluent Customer,No,4.0,409.8600000000001,15-30,300-600
16861,1796,1,OHM Cycles,Standard,medium,medium,NSW,9,Female,79,High Net Worth,Yes,8.0,110.56,45-60,0-300
16862,1796,1,OHM Cycles,Standard,medium,medium,NSW,9,Female,79,High Net Worth,Yes,8.0,110.56,45-60,0-300
16863,1855,1,Solex,Standard,medium,large,VIC,7,Male,2,Mass Customer,Yes,18.0,327.9799999999999,45-60,300-600
16864,1855,1,Norco Bicycles,Road,medium,medium,VIC,7,Male,2,Mass Customer,Yes,18.0,167.20999999999998,45-60,0-300
16865,1855,1,Solex,Standard,low,medium,VIC,7,Male,2,Mass Customer,Yes,18.0,1215.34,45-60,1200-1500
16866,1855,1,WeareA2B,Standard,medium,medium,VIC,7,Male,2,Mass Customer,Yes,18.0,547.28,45-60,300-600
16867,780,1,Trek Bicycles,Standard,medium,small,NSW,3,Female,24,Mass Customer,No,20.0,195.33999999999992,30-45,0-300
16868,780,1,Solex,Standard,medium,medium,NSW,3,Female,24,Mass Customer,No,20.0,143.82,30-45,0-300
16869,780,1,Norco Bicycles,Standard,high,medium,NSW,3,Female,24,Mass Customer,No,20.0,459.46000000000015,30-45,300-600
16870,2959,1,Giant Bicycles,Standard,medium,medium,QLD,5,Female,1,Mass Customer,Yes,11.0,448.67999999999995,60-75,300-600
16871,2959,1,OHM Cycles,Standard,high,medium,QLD,5,Female,1,Mass Customer,Yes,11.0,91.15,60-75,0-300
16872,2959,1,Trek Bicycles,Road,medium,large,QLD,5,Female,1,Mass Customer,Yes,11.0,1295.43,60-75,1200-1500
16873,3443,1,Norco Bicycles,Road,medium,large,NSW,3,Male,11,Mass Customer,Yes,5.0,445.2099999999999,15-30,300-600
16874,3443,1,OHM Cycles,Standard,medium,medium,NSW,3,Male,11,Mass Customer,Yes,5.0,45.96000000000001,15-30,0-300
16875,3443,1,Giant Bicycles,Standard,medium,medium,NSW,3,Male,11,Mass Customer,Yes,5.0,448.67999999999995,15-30,300-600
16876,3443,1,Trek Bicycles,Standard,medium,large,NSW,3,Male,11,Mass Customer,Yes,5.0,1702.5499999999997,15-30,1500-1800
16877,3443,1,Giant Bicycles,Standard,medium,large,NSW,3,Male,11,Mass Customer,Yes,5.0,41.129999999999995,15-30,0-300
16878,3443,1,Norco Bicycles,Road,medium,large,NSW,3,Male,11,Mass Customer,Yes,5.0,445.2099999999999,15-30,300-600
16879,2741,0,WeareA2B,Standard,medium,medium,QLD,2,Male,6,High Net Worth,No,4.0,1069.5500000000002,15-30,900-1200
16880,2741,1,Trek Bicycles,Standard,high,medium,QLD,2,Male,6,High Net Worth,No,4.0,143.35999999999999,15-30,0-300
16881,2741,1,WeareA2B,Touring,medium,medium,QLD,2,Male,6,High Net Worth,No,4.0,1103.43,15-30,900-1200
16882,2829,1,Trek Bicycles,Road,medium,large,NSW,8,Female,2,High Net Worth,No,11.0,1295.43,30-45,1200-1500
16883,2829,1,Giant Bicycles,Standard,high,medium,NSW,8,Female,2,High Net Worth,No,11.0,451.6500000000001,30-45,300-600
16884,607,1,OHM Cycles,Standard,low,medium,NSW,11,Female,55,Mass Customer,No,15.0,14.229999999999997,30-45,0-300
16885,607,1,Solex,Standard,low,medium,NSW,11,Female,55,Mass Customer,No,15.0,437.46,30-45,300-600
16886,607,0,OHM Cycles,Touring,low,medium,NSW,11,Female,55,Mass Customer,No,15.0,139.2299999999999,30-45,0-300
16887,607,1,OHM Cycles,Standard,high,medium,NSW,11,Female,55,Mass Customer,No,15.0,802.26,30-45,600-900
16888,607,1,Solex,Standard,medium,medium,NSW,11,Female,55,Mass Customer,No,15.0,1612.25,30-45,1500-1800
16889,607,1,WeareA2B,Standard,medium,medium,NSW,11,Female,55,Mass Customer,No,15.0,1230.3000000000002,30-45,1200-1500
16890,607,1,Trek Bicycles,Road,medium,large,NSW,11,Female,55,Mass Customer,No,15.0,1295.43,30-45,1200-1500
16891,607,1,Solex,Standard,medium,medium,NSW,11,Female,55,Mass Customer,No,15.0,143.82,30-45,0-300
16892,607,1,Norco Bicycles,Road,medium,medium,NSW,11,Female,55,Mass Customer,No,15.0,167.20999999999998,30-45,0-300
16893,607,1,Trek Bicycles,Road,medium,large,NSW,11,Female,55,Mass Customer,No,15.0,1295.43,30-45,1200-1500
16894,2436,1,Trek Bicycles,Standard,medium,medium,NSW,11,Male,37,Mass Customer,No,4.0,110.80999999999995,30-45,0-300
16895,2436,1,WeareA2B,Touring,medium,large,NSW,11,Male,37,Mass Customer,No,4.0,1305.25,30-45,1200-1500
16896,2436,1,WeareA2B,Standard,low,medium,NSW,11,Male,37,Mass Customer,No,4.0,128.45999999999992,30-45,0-300
16897,2436,1,WeareA2B,Standard,medium,small,NSW,11,Male,37,Mass Customer,No,4.0,155.6500000000001,30-45,0-300
16898,1497,1,Trek Bicycles,Standard,medium,large,NSW,8,Female,70,High Net Worth,No,14.0,1702.5499999999997,30-45,1500-1800
16899,1497,1,Trek Bicycles,Standard,high,medium,NSW,8,Female,70,High Net Worth,No,14.0,198.29000000000002,30-45,0-300
16900,1497,1,Solex,Road,medium,small,NSW,8,Female,70,High Net Worth,No,14.0,187.38999999999987,30-45,0-300
16901,1497,1,Norco Bicycles,Standard,high,medium,NSW,8,Female,70,High Net Worth,No,14.0,459.46000000000015,30-45,300-600
16902,1497,1,WeareA2B,Standard,medium,small,NSW,8,Female,70,High Net Worth,No,14.0,43.97,30-45,0-300
16903,1497,1,Giant Bicycles,Standard,medium,medium,NSW,8,Female,70,High Net Worth,No,14.0,431.33000000000004,30-45,300-600
16904,2343,1,WeareA2B,Standard,medium,medium,QLD,5,Male,6,High Net Worth,Yes,5.0,1279.3999999999999,45-60,1200-1500
16905,2343,1,OHM Cycles,Standard,low,medium,QLD,5,Male,6,High Net Worth,Yes,5.0,1544.6100000000001,45-60,1500-1800
16906,2343,1,Giant Bicycles,Standard,high,medium,QLD,5,Male,6,High Net Worth,Yes,5.0,451.6500000000001,45-60,300-600
16907,671,1,Norco Bicycles,Mountain,low,small,NSW,10,Male,49,Mass Customer,No,5.0,75.75,30-45,0-300
16908,671,1,WeareA2B,Touring,medium,medium,NSW,10,Male,49,Mass Customer,No,5.0,1103.43,30-45,900-1200
16909,671,1,Trek Bicycles,Standard,medium,large,NSW,10,Male,49,Mass Customer,No,5.0,872.8900000000001,30-45,600-900
16910,671,1,WeareA2B,Standard,medium,medium,NSW,10,Male,49,Mass Customer,No,5.0,1279.3999999999999,30-45,1200-1500
16911,671,1,WeareA2B,Touring,medium,large,NSW,10,Male,49,Mass Customer,No,5.0,1630.25,30-45,1500-1800
16912,671,1,Giant Bicycles,Standard,medium,medium,NSW,10,Male,49,Mass Customer,No,5.0,431.33000000000004,30-45,300-600
16913,2230,1,WeareA2B,Road,low,small,VIC,8,Female,53,Mass Customer,No,19.0,129.01,30-45,0-300
16914,2230,1,Solex,Road,medium,small,VIC,8,Female,53,Mass Customer,No,19.0,187.38999999999987,30-45,0-300
16915,2230,1,Trek Bicycles,Road,low,medium,VIC,8,Female,53,Mass Customer,No,19.0,745.94,30-45,600-900
16916,2230,1,Norco Bicycles,Road,medium,large,VIC,8,Female,53,Mass Customer,No,19.0,445.2099999999999,30-45,300-600
16917,2230,1,Solex,Standard,high,large,VIC,8,Female,53,Mass Customer,No,19.0,737.1700000000001,30-45,600-900
16918,2230,1,Solex,Standard,medium,medium,VIC,8,Female,53,Mass Customer,No,19.0,143.82,30-45,0-300
16919,2230,1,OHM Cycles,Standard,high,medium,VIC,8,Female,53,Mass Customer,No,19.0,802.26,30-45,600-900
16920,2230,1,Norco Bicycles,Standard,low,medium,VIC,8,Female,53,Mass Customer,No,19.0,72.59999999999997,30-45,0-300
16930,3358,1,Solex,Standard,low,medium,NSW,9,Male,30,Affluent Customer,Yes,11.0,1215.34,30-45,1200-1500
16931,3358,1,WeareA2B,Standard,medium,medium,NSW,9,Male,30,Affluent Customer,Yes,11.0,1279.3999999999999,30-45,1200-1500
16933,3358,1,WeareA2B,Standard,medium,medium,NSW,9,Male,30,Affluent Customer,Yes,11.0,1028.76,30-45,900-1200
16934,3358,1,Giant Bicycles,Road,medium,medium,NSW,9,Male,30,Affluent Customer,Yes,11.0,709.34,30-45,600-900
16935,3358,1,Trek Bicycles,Road,low,small,NSW,9,Male,30,Affluent Customer,Yes,11.0,189.27999999999997,30-45,0-300
16936,3358,1,Solex,Standard,medium,medium,NSW,9,Male,30,Affluent Customer,Yes,11.0,25.08999999999999,30-45,0-300
16937,2491,1,Norco Bicycles,Standard,high,medium,VIC,7,Male,74,Mass Customer,No,14.0,459.46000000000015,30-45,300-600
